Date,Food & Beverages,Tobacco,Textiles/Clothing,Housing/Utilities,Furniture/Household,Medical Care,Transportation,Communications,Recreation/Culture,Education,Restaurants/Hotels,Miscellaneous,__sum,__headline,__residual
2017-04-01,-0.062174338883445215,0.011581864977232348,0.0332477281706838,0.528352626892257,0.03762861342479198,0.07854509217737936,0.9563655573164287,-0.07098290170982877,-0.012907744646788132,0.1990801576872537,0.14921430637231198,0.7800885391047714,2.6280395008830477,2.169775409212038,-0.4582640916710097
2017-05-01,0.1692246835443024,0.012641975308641973,0.03293478260869491,0.5009348290598311,0.042624877571008565,0.07472418248683045,0.4920016240357291,-0.07595000000000059,-0.23233940364218447,0.1990801576872537,0.14306787504820723,0.6587222385285202,2.0176678222368345,1.888941623160889,-0.1287261990759454
2017-06-01,0.20659491193737736,0.012246913580246765,0.0338128078817733,0.3365730037346559,0.03817719538431419,0.07307730475339866,0.744897959183676,-0.08277000000000052,-0.336892135281168,0.1990801576872537,0.12861823087299915,0.6972102161100195,2.0506265658445457,1.9937635831049905,-0.05686298273955526
2017-07-01,0.1550561797752813,0.012246913580246765,-0.04033116499112909,0.3151515151515142,0.021262458471760226,0.07293113713038295,-0.15641832121092755,-0.08185637127425509,-0.03743245947568544,0.1990801576872537,0.1224137931034493,0.6745726286998149,1.2566764666477064,1.1682683248539494,-0.088408141793757
2017-08-01,0.14578406667958807,-0.008896625084614751,-0.10188568637029807,-0.3300863346995742,0.04261652957305131,0.05220199647680564,0.39209414604707216,-0.01987988599348548,-0.15975508509755038,0.13880762821699716,-0.018107112496459365,0.61810865191147,0.751002289163002,0.7972985648625697,0.046296275699567624
2017-09-01,0.21327760497667125,-0.013655159149918328,-0.08108905052093596,-0.027152083517654302,0.011521992993382923,0.053150684931506834,0.6316385322955635,-0.023019021462719925,-0.4698347107438018,0.10685005393743335,-0.02999999999999996,0.602800690581239,0.9744895343207666,1.146832111299112,0.17234257697834543
2017-10-01,0.33032986280042875,0.7016059236465044,0.01765907764156436,0.18996374568927313,0.05372079324563117,0.005166051660516535,0.8344127499746208,-0.016111280953836193,-0.46299555303245327,0.15126639123405733,0.031993991738639795,0.5543114173605134,2.3913231710054603,2.0860740462319116,-0.3052491247735487
2017-11-01,0.2626412906965496,0.7014423076923076,0.017660795952125663,0.14769733934411836,-0.0024603555982700698,0.005166051660516535,0.5321018472291571,-0.027402966876651558,-0.3556295933365993,0.15126639123405733,0.04940291490362068,0.6013835511145273,2.0832695740154588,1.7326964503137754,-0.35057312370168336
2017-12-01,0.4468160031301964,0.7024038461538464,0.03247588424437311,-0.10833995234312693,-0.014692940501243968,0.00463620020815596,1.3560280842527581,-0.03747079735906537,0.13788651743883418,0.15126639123405733,0.05533852943938406,0.5940541057260291,3.320401871624198,2.7336777829966907,-0.5867240886275074
2018-01-01,0.9972312223858611,0.8435814455231931,0.2913291388124265,-0.15236551603294202,0.09997125059894643,0.0,1.8698576972833107,0.10271369041569328,0.2574639828343718,0.19653314172803998,0.6412772437422674,0.4424280462655787,5.590021343556747,4.757906521130706,-0.8321148224260408
2018-02-01,0.8933884297520638,0.8439737177601255,0.2841918993314987,-0.20614158051515413,0.1548041000095793,0.0,1.715858375483489,0.09685534591194951,0.35239286831404487,0.19653314172803998,0.6838488626629878,0.277847658979735,5.293552819418359,4.453139556549268,-0.8404132628690908
2018-03-01,0.6792463996843574,0.8393154034229827,0.2802588996763755,-0.3974846625766886,0.15261633519984558,0.0007917805636725283,1.1058485139022056,0.09783844124213546,0.2769856160100061,0.19653314172803998,0.6137630331753552,0.24718629849702864,4.092899200525316,3.3586936351827745,-0.7342055653425419
2018-04-01,0.6815820543093267,0.8403953420099814,0.411128495990612,-0.7086723956506518,0.14690556900726365,0.0022457067371203896,1.6156271690629667,0.12372083503888671,0.20541951023685254,0.1866833945694051,0.45518836748182406,0.27443002455278814,4.234654073346376,3.5301788375558862,-0.7044752357904898
